Date_start,Date_end,Duration,Current1_Ah,Current2_Ah,Current3_Ah,Total_Ah,Power_kW
19-02-2017 18:00,19-02-2017 19:00,,265.356,265.062,229.056,759.473,158.9576989
19-02-2017 19:00,19-02-2017 20:00,,266.71,274.313,228.856,769.879,161.1356747
19-02-2017 20:00,19-02-2017 21:00,,266.57,277.648,231.964,776.181,162.4546833
19-02-2017 21:00,19-02-2017 22:00,,268.448,269.123,230.643,768.214,160.7871902
19-02-2017 22:00,19-02-2017 23:00,,264.848,265.498,229.919,760.265,159.1234645
19-02-2017 23:00,20-02-2017 00:00,,247.705,242.433,212.33,702.468,147.0265524
20-02-2017 00:00,20-02-2017 01:00,,215.691,207.84,179.464,602.994,126.2066442
20-02-2017 01:00,20-02-2017 02:00,,202.327,202.547,166.244,571.118,119.5349974
20-02-2017 02:00,20-02-2017 03:00,,195.41,202.928,164.756,563.094,117.8555742
20-02-2017 03:00,20-02-2017 04:00,,189.365,201.394,162.67,553.428,115.8324804
20-02-2017 04:00,20-02-2017 05:00,,189.529,201.49,164.589,555.608,116.2887544
20-02-2017 05:00,20-02-2017 06:00,,204.468,207.367,167.266,579.1,121.20563
20-02-2017 06:00,20-02-2017 07:00,,236.326,241.126,171.517,648.968,135.8290024
20-02-2017 07:00,20-02-2017 08:00,,265.124,310,234.327,809.451,169.4180943
20-02-2017 08:00,20-02-2017 09:00,,345.081,430.438,347.943,1123.462,235.1405966
20-02-2017 09:00,20-02-2017 10:00,,441.992,523.365,452.288,1417.644,296.7128892
20-02-2017 10:00,20-02-2017 11:00,,485.934,553.271,503.611,1542.816,322.9113888
20-02-2017 11:00,20-02-2017 12:00,,509.867,554.334,511.872,1576.074,329.8722882
20-02-2017 12:00,20-02-2017 13:00,,477.054,520.572,499.431,1497.057,313.3340301
20-02-2017 13:00,20-02-2017 14:00,,481.001,528.154,486.46,1495.615,313.0322195
20-02-2017 14:00,20-02-2017 15:00,,533.854,568.343,495.441,1597.638,334.3856334
20-02-2017 15:00,20-02-2017 16:00,,550.168,562.344,489.835,1602.347,335.3712271
20-02-2017 16:00,20-02-2017 17:00,,505.15,568.155,478.354,1551.659,324.7622287
20-02-2017 17:00,20-02-2017 18:00,,439.636,492.398,417.222,1349.256,282.3992808
20-02-2017 18:00,20-02-2017 19:00,,371.505,424.118,354.525,1150.147,240.7257671
20-02-2017 19:00,20-02-2017 20:00,,305.263,351.191,278.857,935.312,195.7608016
20-02-2017 20:00,20-02-2017 21:00,,267.277,253.478,213.906,734.662,153.7647566
20-02-2017 21:00,20-02-2017 22:00,,245.02,225.348,192.474,662.842,138.7328306
20-02-2017 22:00,20-02-2017 23:00,,232.417,218.825,194.341,645.584,135.1207312
20-02-2017 23:00,21-02-2017 00:00,,224.723,210.762,190.672,626.157,131.0546601
21-02-2017 00:00,21-02-2017 01:00,,218.976,217.676,183.568,620.22,129.812046
21-02-2017 01:00,21-02-2017 02:00,,235.931,237.594,194.943,668.467,139.9101431
21-02-2017 02:00,21-02-2017 03:00,,237.547,236.675,192.277,666.499,139.4982407
21-02-2017 03:00,21-02-2017 04:00,,234.302,235.787,191.958,662.048,138.5666464
21-02-2017 04:00,21-02-2017 05:00,,227.914,231.835,192.726,652.475,136.5630175
21-02-2017 05:00,21-02-2017 06:00,,237.992,240.03,195.529,673.551,140.9742243
21-02-2017 06:00,21-02-2017 07:00,,273.047,276.26,208.644,757.951,158.6391443
21-02-2017 07:00,21-02-2017 08:00,,285.019,339.606,230.394,855.019,178.9554767
21-02-2017 08:00,21-02-2017 09:00,,376.915,469.544,381.323,1227.782,256.9747726
21-02-2017 09:00,21-02-2017 10:00,,482.525,555.899,488.347,1526.771,319.5531703
21-02-2017 10:00,21-02-2017 11:00,,502.005,576.552,532.056,1610.613,337.1013009
21-02-2017 11:00,21-02-2017 12:00,,523.257,576.209,533.658,1633.124,341.8128532
21-02-2017 12:00,21-02-2017 13:00,,492.624,537.027,498.159,1527.81,319.770633
21-02-2017 13:00,21-02-2017 14:00,,480.594,519.284,467.939,1467.818,307.2143074
21-02-2017 14:00,21-02-2017 15:00,,502.363,537.658,467.027,1507.049,315.4253557
21-02-2017 15:00,21-02-2017 16:00,,507.838,534.009,459.931,1501.777,314.3219261
21-02-2017 16:00,21-02-2017 17:00,,502.249,527.977,448.935,1479.16,309.588188
21-02-2017 17:00,21-02-2017 18:00,,444.394,448.893,401.9,1295.188,271.0828484
21-02-2017 18:00,21-02-2017 19:00,,395.383,373.977,349.096,1118.456,234.0928408
21-02-2017 19:00,21-02-2017 20:00,,306.336,300.497,264.497,871.329,182.3691597
21-02-2017 20:00,21-02-2017 21:00,,256.67,246.317,208.544,711.531,148.9234383
21-02-2017 21:00,21-02-2017 22:00,,236.827,234.035,194.764,665.625,139.3153125
21-02-2017 22:00,21-02-2017 23:00,,225.853,224.877,187.674,638.404,133.6179572
21-02-2017 23:00,22-02-2017 00:00,,221.249,221.659,184.031,626.939,131.2183327
22-02-2017 00:00,22-02-2017 01:00,,281.191,270.934,236.592,788.717,165.0784681
22-02-2017 01:00,22-02-2017 02:00,,259.241,257.677,221.196,738.113,154.4870509
22-02-2017 02:00,22-02-2017 03:00,,256.55,249.789,217.157,723.496,151.4277128
22-02-2017 03:00,22-02-2017 04:00,,239.036,237.302,207.255,683.593,143.0760149
22-02-2017 04:00,22-02-2017 05:00,,237.352,236.63,206.939,680.921,142.5167653
22-02-2017 05:00,22-02-2017 06:00,,253.846,251.574,219.855,725.276,151.8002668
22-02-2017 06:00,22-02-2017 07:00,,289.147,286.027,235.522,810.696,169.6786728
22-02-2017 07:00,22-02-2017 08:00,,328.425,383.878,305.674,1017.978,213.0627954
22-02-2017 08:00,22-02-2017 09:00,,395.557,472.417,415.923,1283.896,268.7194328
22-02-2017 09:00,22-02-2017 10:00,,484.857,543.541,504.874,1533.271,320.9136203
22-02-2017 10:00,22-02-2017 11:00,,524.783,581.241,554.303,1660.326,347.5062318
22-02-2017 11:00,22-02-2017 12:00,,526.233,584.76,554.186,1665.178,348.5217554
22-02-2017 12:00,22-02-2017 13:00,,492.642,572.312,509.622,1574.576,329.5587568
22-02-2017 13:00,22-02-2017 14:00,,497.291,553.495,486.065,1536.852,321.6631236
22-02-2017 14:00,22-02-2017 15:00,,524.251,565.018,494.862,1584.131,331.5586183
22-02-2017 15:00,22-02-2017 16:00,,510.931,567.124,481.815,1559.87,326.480791
22-02-2017 16:00,22-02-2017 17:00,,506.024,586.368,447.753,1540.145,322.3523485
22-02-2017 17:00,22-02-2017 18:00,,481.589,524.129,431.352,1437.071,300.7789603
22-02-2017 18:00,22-02-2017 19:00,,409.827,448.993,382.06,1240.88,259.716184
22-02-2017 19:00,22-02-2017 20:00,,358.29,377.123,314.101,1049.514,219.6632802
22-02-2017 20:00,22-02-2017 21:00,,310.483,300.038,246.584,857.105,179.3920765
22-02-2017 21:00,22-02-2017 22:00,,285.993,291.888,241.552,819.433,171.5073269
22-02-2017 22:00,22-02-2017 23:00,,280.764,281.543,238.021,800.328,167.5086504
22-02-2017 23:00,23-02-2017 00:00,,277.234,279.591,233.999,790.824,165.5194632
23-02-2017 00:00,23-02-2017 01:00,,278.171,283.024,233.942,795.137,166.4221741
23-02-2017 01:00,23-02-2017 02:00,,278.681,278.811,230.596,788.088,164.9468184
23-02-2017 02:00,23-02-2017 03:00,,269.186,271.296,225.592,766.073,160.3390789
23-02-2017 03:00,23-02-2017 04:00,,247.539,243.812,204.803,696.154,145.7050322
23-02-2017 04:00,23-02-2017 05:00,,235.883,234.404,198.712,668.999,140.0214907
23-02-2017 05:00,23-02-2017 06:00,,249.723,248.381,205.273,703.378,147.2170154
23-02-2017 06:00,23-02-2017 07:00,,276.49,286.276,213.387,776.154,162.4490322
23-02-2017 07:00,23-02-2017 08:00,,319.446,359.824,271.918,951.189,199.0838577
23-02-2017 08:00,23-02-2017 09:00,,422.017,481.273,408.234,1311.524,274.5019732
23-02-2017 09:00,23-02-2017 10:00,,483.696,550.015,491.29,1525.001,319.1827093
23-02-2017 10:00,23-02-2017 11:00,,517.192,601.401,504.851,1623.444,339.7868292
23-02-2017 11:00,23-02-2017 12:00,,507.462,609.316,504.714,1621.492,339.3782756
23-02-2017 12:00,23-02-2017 13:00,,501.929,538.212,485.99,1526.132,319.4194276
23-02-2017 13:00,23-02-2017 14:00,,471.589,506.232,444.524,1422.345,297.6968085
23-02-2017 14:00,23-02-2017 15:00,,512.005,552.798,480.157,1544.961,323.3603373
23-02-2017 15:00,23-02-2017 16:00,,538.25,579.524,498.866,1616.64,338.362752
23-02-2017 16:00,23-02-2017 17:00,,502.764,557.392,478.169,1538.325,321.9714225
23-02-2017 17:00,23-02-2017 18:00,,467.077,505.971,425.558,1398.606,292.7282358
23-02-2017 18:00,23-02-2017 19:00,,417.311,444.341,378.7,1240.351,259.6054643
23-02-2017 19:00,23-02-2017 20:00,,338.29,381.089,312.522,1031.901,215.9768793
23-02-2017 20:00,23-02-2017 21:00,,278.336,303.428,248.924,830.687,173.8627891
23-02-2017 21:00,23-02-2017 22:00,,259.022,250.826,219.498,729.346,152.6521178
23-02-2017 22:00,23-02-2017 23:00,,247.184,244.873,205.447,697.504,145.9875872
23-02-2017 23:00,24-02-2017 00:00,,236.758,238.89,201.732,677.38,141.775634
24-02-2017 00:00,24-02-2017 01:00,,241.034,239.234,203.406,683.674,143.0929682
24-02-2017 01:00,24-02-2017 02:00,,237.44,237.152,201.531,676.124,141.5127532
24-02-2017 02:00,24-02-2017 03:00,,235.103,235.59,201.185,671.878,140.6240654
24-02-2017 03:00,24-02-2017 04:00,,240.37,235.998,200.47,676.838,141.6621934
24-02-2017 04:00,24-02-2017 05:00,,236.993,233.398,197.99,668.381,139.8921433
24-02-2017 05:00,24-02-2017 06:00,,241.172,239.99,202.014,683.175,142.9885275
24-02-2017 06:00,24-02-2017 07:00,,258.351,286.596,208.18,753.126,157.6292718
24-02-2017 07:00,24-02-2017 08:00,,299.755,340.219,250.166,890.14,186.306302
24-02-2017 08:00,24-02-2017 09:00,,387.008,469.77,379.665,1236.443,258.7875199
24-02-2017 09:00,24-02-2017 10:00,,453.012,523.1,469.453,1445.565,302.5567545
24-02-2017 10:00,24-02-2017 11:00,,467.292,531.199,461.369,1459.86,305.548698
24-02-2017 11:00,24-02-2017 12:00,,467.311,533.965,436.358,1437.635,300.8970055
24-02-2017 12:00,24-02-2017 13:00,,421.444,490.61,393.301,1305.355,273.2108015
24-02-2017 13:00,24-02-2017 14:00,,424.399,472.969,398.824,1296.191,271.2927763
24-02-2017 14:00,24-02-2017 15:00,,440.208,491.605,427.14,1358.953,284.4288629
24-02-2017 15:00,24-02-2017 16:00,,455.88,491.147,407.934,1354.961,283.5933373
24-02-2017 16:00,24-02-2017 17:00,,433.116,477.712,367.875,1278.703,267.6325379
24-02-2017 17:00,24-02-2017 18:00,,399.968,440.617,354.094,1194.679,250.0463147
24-02-2017 18:00,24-02-2017 19:00,,368.346,397.398,344.787,1110.531,232.4341383
24-02-2017 19:00,24-02-2017 20:00,,341.099,347.953,302.342,991.394,207.4987642
24-02-2017 20:00,24-02-2017 21:00,,288.291,266.701,229.323,784.315,164.1571295
24-02-2017 21:00,24-02-2017 22:00,,273.662,262.121,215.907,751.691,157.3289263
24-02-2017 22:00,24-02-2017 23:00,,253.978,239.156,203.67,696.804,145.8410772
24-02-2017 23:00,25-02-2017 00:00,,246.847,238.102,202.9,687.849,143.9667957
25-02-2017 00:00,25-02-2017 01:00,,245.756,233.56,203.939,683.254,143.0050622
25-02-2017 01:00,25-02-2017 02:00,,244.891,235.666,204.493,685.05,143.380965
25-02-2017 02:00,25-02-2017 03:00,,239.546,233.24,201.894,674.681,141.2107333
25-02-2017 03:00,25-02-2017 04:00,,236.649,232.101,201.021,669.771,140.1830703
25-02-2017 04:00,25-02-2017 05:00,,229.862,225.02,195.689,650.57,136.164301
25-02-2017 05:00,25-02-2017 06:00,,229.46,226.193,197.333,652.985,136.6697605
25-02-2017 06:00,25-02-2017 07:00,,231.222,235.192,195.603,662.017,138.5601581
25-02-2017 07:00,25-02-2017 08:00,,235.932,232.089,198.948,666.97,139.596821
25-02-2017 08:00,25-02-2017 09:00,,233.676,229.844,191.488,655.008,137.0931744
25-02-2017 09:00,25-02-2017 10:00,,234.038,229.726,195.35,659.115,137.9527695
25-02-2017 10:00,25-02-2017 11:00,,230.22,223.009,194.062,647.291,135.4780063
25-02-2017 11:00,25-02-2017 12:00,,236.529,224.312,197.979,658.82,137.891026
25-02-2017 12:00,25-02-2017 13:00,,238.573,224.28,194.091,656.944,137.4983792
25-02-2017 13:00,25-02-2017 14:00,,237.861,233.758,196.322,667.941,139.8000513
25-02-2017 14:00,25-02-2017 15:00,,245.108,237.587,202.933,685.628,143.5019404
25-02-2017 15:00,25-02-2017 16:00,,255.04,253.118,219.292,727.45,152.255285
25-02-2017 16:00,25-02-2017 17:00,,262.857,263.491,229.182,755.529,158.1322197
25-02-2017 17:00,25-02-2017 18:00,,265.704,260.929,225.787,752.42,157.481506
25-02-2017 18:00,25-02-2017 19:00,,268.414,265.84,231.883,766.137,160.3524741
25-02-2017 19:00,25-02-2017 20:00,,260.701,261.676,220.41,742.787,155.4653191
25-02-2017 20:00,25-02-2017 21:00,,250.584,240.605,209.36,700.549,146.6249057
25-02-2017 21:00,25-02-2017 22:00,,239.376,228.674,193.955,662.006,138.5578558
25-02-2017 22:00,25-02-2017 23:00,,234.154,224.295,196.694,655.143,137.1214299
25-02-2017 23:00,26-02-2017 00:00,,234.901,228.283,199.57,662.754,138.7144122
26-02-2017 00:00,26-02-2017 01:00,,238.17,230.432,201.582,670.184,140.2695112
26-02-2017 01:00,26-02-2017 02:00,,235.772,230.959,204.585,671.316,140.5064388
26-02-2017 02:00,26-02-2017 03:00,,235.797,226.819,199.181,661.797,138.5141121
26-02-2017 03:00,26-02-2017 04:00,,240.239,228.633,205.66,674.533,141.1797569
26-02-2017 04:00,26-02-2017 05:00,,236.601,225.927,200.978,663.505,138.8715965
26-02-2017 05:00,26-02-2017 06:00,,242.297,229.293,204.669,676.258,141.5407994
26-02-2017 06:00,26-02-2017 07:00,,232.904,225.306,199.149,657.36,137.585448
26-02-2017 07:00,26-02-2017 08:00,,234.058,223.382,196.474,653.913,136.8639909
26-02-2017 08:00,26-02-2017 09:00,,229.787,220.554,193.918,644.26,134.843618
26-02-2017 09:00,26-02-2017 10:00,,225.511,218.916,190.431,634.857,132.8755701
26-02-2017 10:00,26-02-2017 11:00,,229.982,216.524,186.522,633.028,132.4927604
26-02-2017 11:00,26-02-2017 12:00,,232.053,217.965,187.834,637.852,133.5024236
26-02-2017 12:00,26-02-2017 13:00,,227.055,218.67,185.241,630.967,132.0613931
26-02-2017 13:00,26-02-2017 14:00,,219.901,222.825,188.657,631.383,132.1484619
26-02-2017 14:00,26-02-2017 15:00,,222.212,223.64,189.035,634.887,132.8818491
26-02-2017 15:00,26-02-2017 16:00,,214.671,223.338,188.187,626.196,131.0628228
26-02-2017 16:00,26-02-2017 17:00,,219.919,225.989,193.328,639.236,133.7920948
26-02-2017 17:00,26-02-2017 18:00,,227.822,227.927,200.399,656.148,137.3317764
26-02-2017 18:00,26-02-2017 19:00,,240.087,230.535,198.716,669.337,140.0922341
26-02-2017 19:00,26-02-2017 20:00,,245.49,225.941,197.086,668.516,139.9203988
26-02-2017 20:00,26-02-2017 21:00,,244.008,223.386,196.693,664.087,138.9934091
26-02-2017 21:00,26-02-2017 22:00,,236.391,221.229,202.089,659.708,138.0768844
26-02-2017 22:00,26-02-2017 23:00,,231.845,217.873,193.678,643.395,134.6625735
26-02-2017 23:00,27-02-2017 00:00,,232.419,220.171,199.646,652.236,136.5129948
27-02-2017 00:00,27-02-2017 01:00,,205.68,196.328,170.888,572.896,119.9071328
27-02-2017 01:00,27-02-2017 02:00,,202.289,194.054,168.025,564.368,118.1222224
27-02-2017 02:00,27-02-2017 03:00,,202.926,193.483,169.147,565.556,118.3708708
27-02-2017 03:00,27-02-2017 04:00,,200.114,192.752,163.787,556.654,116.5076822
27-02-2017 04:00,27-02-2017 05:00,,194.993,191.733,164.909,551.635,115.4572055
27-02-2017 05:00,27-02-2017 06:00,,208.981,200.86,165.982,575.822,120.5195446
27-02-2017 06:00,27-02-2017 07:00,,238.189,233.722,170.172,642.084,134.3881812
27-02-2017 07:00,27-02-2017 08:00,,260.25,271.791,204.331,736.373,154.1228689
27-02-2017 08:00,27-02-2017 09:00,,321.015,364.222,280.026,965.262,202.0293366
27-02-2017 09:00,27-02-2017 10:00,,398.221,453.988,381.556,1233.765,258.2270145
27-02-2017 10:00,27-02-2017 11:00,,413.493,476.696,405.97,1296.159,271.2860787
27-02-2017 11:00,27-02-2017 12:00,,415.328,478.359,411.274,1304.961,273.1283373
27-02-2017 12:00,27-02-2017 13:00,,385.041,430.198,393.613,1208.852,253.0127236
27-02-2017 13:00,27-02-2017 14:00,,379.818,422.061,366.432,1168.311,244.5274923
27-02-2017 14:00,27-02-2017 15:00,,414.019,456.654,401.546,1272.218,266.2752274
27-02-2017 15:00,27-02-2017 16:00,,449.067,475.217,417.211,1341.495,280.7749035
27-02-2017 16:00,27-02-2017 17:00,,427.642,437.155,373.186,1237.982,259.1096326
27-02-2017 17:00,27-02-2017 18:00,,351.243,376.926,308.082,1036.251,216.8873343
27-02-2017 18:00,27-02-2017 19:00,,279.927,288.045,253.512,821.484,171.9366012
27-02-2017 19:00,27-02-2017 20:00,,260.306,249.796,212.844,722.945,151.3123885
27-02-2017 20:00,27-02-2017 21:00,,240.181,219.953,181.861,641.996,134.3697628
27-02-2017 21:00,27-02-2017 22:00,,228.265,213.478,174.01,615.753,128.8771029
27-02-2017 22:00,27-02-2017 23:00,,213.387,203.464,169.026,585.876,122.6238468
27-02-2017 23:00,28-02-2017 00:00,,210.837,202.267,169.954,583.058,122.0340394
28-02-2017 00:00,28-02-2017 01:00,,207.589,199.442,168.136,575.167,120.3824531
28-02-2017 01:00,28-02-2017 02:00,,208.546,199.071,170.217,577.834,120.9406562
28-02-2017 02:00,28-02-2017 03:00,,208.938,196.799,168.361,574.098,120.1587114
28-02-2017 03:00,28-02-2017 04:00,,210.219,196.94,167.476,574.635,120.2711055
28-02-2017 04:00,28-02-2017 05:00,,199.356,195.637,167.503,562.496,117.7304128
28-02-2017 05:00,28-02-2017 06:00,,208.134,196.996,166.541,571.671,119.6507403
28-02-2017 06:00,28-02-2017 07:00,,223.833,218.447,168.446,610.726,127.8249518
28-02-2017 07:00,28-02-2017 08:00,,235.684,235.822,182.381,653.887,136.8585491
28-02-2017 08:00,28-02-2017 09:00,,239.019,232.206,180.569,651.795,136.4206935
28-02-2017 09:00,28-02-2017 10:00,,217.992,220.938,188.572,627.502,131.3361686
28-02-2017 10:00,28-02-2017 11:00,,223.577,219.475,186.936,629.988,131.8564884
28-02-2017 11:00,28-02-2017 12:00,,223.969,212.632,183.668,620.268,129.8220924
28-02-2017 12:00,28-02-2017 13:00,,226.485,220.161,187.385,634.031,132.7026883
28-02-2017 13:00,28-02-2017 14:00,,224.955,221.8,186.624,633.379,132.5662247
28-02-2017 14:00,28-02-2017 15:00,,220.84,221.81,186.629,629.279,131.7080947
28-02-2017 15:00,28-02-2017 16:00,,230.597,226.111,192.843,649.551,135.9510243
28-02-2017 16:00,28-02-2017 17:00,,243.795,223.277,189.649,656.721,137.4517053
28-02-2017 17:00,28-02-2017 18:00,,236.56,218.228,187.583,642.371,134.4482503
28-02-2017 18:00,28-02-2017 19:00,,244.647,223.733,191.412,659.792,138.0944656
28-02-2017 19:00,28-02-2017 20:00,,231.851,211.948,181.771,625.57,130.931801
28-02-2017 20:00,28-02-2017 21:00,,212.505,200.854,177.968,591.328,123.7649504
28-02-2017 21:00,28-02-2017 22:00,,212.761,197.876,175.896,586.533,122.7613569
28-02-2017 22:00,28-02-2017 23:00,,207.105,195.49,171.867,574.462,120.2348966
28-02-2017 23:00,1/3/2017 0:00,,212.079,196.487,176.621,585.187,122.4796391
1/3/2017 0:00,1/3/2017 1:00,,268.362,248.951,226.002,743.314,155.5756202
1/3/2017 1:00,1/3/2017 2:00,,256.933,238.74,216.673,712.346,149.0940178
1/3/2017 2:00,1/3/2017 3:00,,266.283,244.605,221.066,731.954,153.1979722
1/3/2017 3:00,1/3/2017 4:00,,241.02,224.139,200.933,666.092,139.4130556
1/3/2017 4:00,1/3/2017 5:00,,238.017,221.648,197.379,657.044,137.5193092
1/3/2017 5:00,1/3/2017 6:00,,254.138,239.261,200.583,693.982,145.2504326
1/3/2017 6:00,1/3/2017 7:00,,275.673,287.21,216.27,779.153,163.0767229
1/3/2017 7:00,1/3/2017 8:00,,320.194,347.797,271.194,939.185,196.5714205
1/3/2017 8:00,1/3/2017 9:00,,400.985,442.536,398.538,1242.059,259.9629487
1/3/2017 9:00,1/3/2017 10:00,,462.576,520.965,470.373,1453.913,304.3039909
1/3/2017 10:00,1/3/2017 11:00,,522.055,561.925,526.471,1610.451,337.0673943
1/3/2017 11:00,1/3/2017 12:00,,538.939,549.218,527.22,1615.377,338.0984061
1/3/2017 12:00,1/3/2017 13:00,,498.423,545.636,515.09,1559.149,326.3298857
1/3/2017 13:00,1/3/2017 14:00,,491.95,570.71,504.985,1567.645,328.1080985
1/3/2017 14:00,1/3/2017 15:00,,557.389,615.872,557.998,1731.259,362.3525087
1/3/2017 15:00,1/3/2017 16:00,,559.162,619.115,545.001,1723.278,360.6820854
1/3/2017 16:00,1/3/2017 17:00,,539.273,588.071,491.436,1618.78,338.810654
1/3/2017 17:00,1/3/2017 18:00,,483.178,486.392,428.181,1397.751,292.5492843
1/3/2017 18:00,1/3/2017 19:00,,404.781,403.521,343.05,1151.353,240.9781829
1/3/2017 19:00,1/3/2017 20:00,,352.283,360.939,296.837,1010.059,211.4053487
1/3/2017 20:00,1/3/2017 21:00,,314.697,296.094,247.358,858.149,179.6105857
1/3/2017 21:00,1/3/2017 22:00,,293.694,270.618,234.387,798.699,167.1677007
1/3/2017 22:00,1/3/2017 23:00,,273.326,257.559,221.598,752.482,157.4944826
1/3/2017 23:00,2/3/2017 0:00,,264.516,245.852,214.295,724.664,151.6721752
2/3/2017 0:00,2/3/2017 1:00,,257.632,238.799,205.903,702.333,146.9982969
2/3/2017 1:00,2/3/2017 2:00,,254.66,237.705,201.35,693.715,145.1945495
2/3/2017 2:00,2/3/2017 3:00,,246.06,233.999,199.115,679.174,142.1511182
2/3/2017 3:00,2/3/2017 4:00,,238.232,226.638,194.281,659.151,137.9603043
2/3/2017 4:00,2/3/2017 5:00,,239.595,227.259,195.88,662.735,138.7104355
2/3/2017 5:00,2/3/2017 6:00,,254.041,240.668,206.05,700.759,146.6688587
2/3/2017 6:00,2/3/2017 7:00,,268.798,267.802,210.675,747.276,156.4048668
2/3/2017 7:00,2/3/2017 8:00,,308.217,354.031,246.794,909.042,190.2624906
2/3/2017 8:00,2/3/2017 9:00,,407.851,474.244,399.731,1281.826,268.2861818
2/3/2017 9:00,2/3/2017 10:00,,471.22,519.222,469.182,1459.623,305.4990939
2/3/2017 10:00,2/3/2017 11:00,,530.964,593.755,537.527,1662.246,347.9080878
2/3/2017 11:00,2/3/2017 12:00,,511.92,593.529,512.826,1618.275,338.7049575
2/3/2017 12:00,2/3/2017 13:00,,487.411,523.223,486.555,1497.189,313.3616577
2/3/2017 13:00,2/3/2017 14:00,,448.733,494.241,437.356,1380.329,288.9028597
2/3/2017 14:00,2/3/2017 15:00,,463.275,517.571,454.598,1435.444,300.4384292
2/3/2017 15:00,2/3/2017 16:00,,470.337,541.887,455.144,1467.368,307.1201224
2/3/2017 16:00,2/3/2017 17:00,,464.938,539.872,445.547,1450.357,303.5597201
2/3/2017 17:00,2/3/2017 18:00,,431.674,491.558,402.321,1325.553,277.4382429
2/3/2017 18:00,2/3/2017 19:00,,385.65,411.375,334.563,1131.589,236.8415777
2/3/2017 19:00,2/3/2017 20:00,,320.127,323.818,271.981,915.926,191.7033118
2/3/2017 20:00,2/3/2017 21:00,,285.204,270.046,222.594,777.844,162.8027492
2/3/2017 21:00,2/3/2017 22:00,,277.099,266.37,224.82,768.29,160.803097
2/3/2017 22:00,2/3/2017 23:00,,265.676,251.472,213.145,730.294,152.8505342
2/3/2017 23:00,3/3/2017 0:00,,265.317,255.839,213.019,734.175,153.6628275
3/3/2017 0:00,3/3/2017 1:00,,261.794,252.662,206.652,721.108,150.9279044
3/3/2017 1:00,3/3/2017 2:00,,256.739,253.518,209.053,719.31,150.551583
3/3/2017 2:00,3/3/2017 3:00,,250.537,254.085,208.038,712.66,149.159738
3/3/2017 3:00,3/3/2017 4:00,,252.098,254.933,209.588,716.619,149.9883567
3/3/2017 4:00,3/3/2017 5:00,,250.729,252.952,206.886,710.568,148.7218824
3/3/2017 5:00,3/3/2017 6:00,,252.713,257.307,208.352,718.372,150.3552596
3/3/2017 6:00,3/3/2017 7:00,,285.903,302.213,228.851,816.968,170.9914024
3/3/2017 7:00,3/3/2017 8:00,,345.846,397.71,291.462,1035.018,216.6292674
3/3/2017 8:00,3/3/2017 9:00,,436.839,504.388,417.75,1358.977,284.4338861
3/3/2017 9:00,3/3/2017 10:00,,537.433,575.376,515.751,1628.56,340.857608
3/3/2017 10:00,3/3/2017 11:00,,581.03,622.321,588.359,1791.71,375.004903
3/3/2017 11:00,3/3/2017 12:00,,601.101,674.557,607.628,1883.286,394.1717598
3/3/2017 12:00,3/3/2017 13:00,,516.184,589.574,534.159,1639.917,343.2346281
3/3/2017 13:00,3/3/2017 14:00,,505.652,557.001,483.69,1546.343,323.6495899
3/3/2017 14:00,3/3/2017 15:00,,529.284,578.165,508.183,1615.633,338.1519869
3/3/2017 15:00,3/3/2017 16:00,,556.887,604.189,517.103,1678.178,351.2426554
3/3/2017 16:00,3/3/2017 17:00,,527.554,618.449,483.058,1629.061,340.9624673
3/3/2017 17:00,3/3/2017 18:00,,481.661,535.16,432.409,1449.23,303.323839
3/3/2017 18:00,3/3/2017 19:00,,415.796,456.062,392.901,1264.76,264.714268
3/3/2017 19:00,3/3/2017 20:00,,394.846,391.872,339.76,1126.478,235.7718454
3/3/2017 20:00,3/3/2017 21:00,,352.64,322.799,289.26,964.699,201.9115007
3/3/2017 21:00,3/3/2017 22:00,,303.085,288.939,254.948,846.972,177.2712396
3/3/2017 22:00,3/3/2017 23:00,,280.948,273.204,242.189,796.34,166.673962
3/3/2017 23:00,4/3/2017 0:00,,277.684,273.813,236.249,787.746,164.8752378
4/3/2017 0:00,4/3/2017 1:00,,276.659,271.429,233.651,781.738,163.6177634
4/3/2017 1:00,4/3/2017 2:00,,284.176,282.576,239.313,806.064,168.7091952
4/3/2017 2:00,4/3/2017 3:00,,266.23,265.295,223.864,755.389,158.1029177
4/3/2017 3:00,4/3/2017 4:00,,284.095,285.279,243.021,812.394,170.0340642
4/3/2017 4:00,4/3/2017 5:00,,282.016,283.831,243.476,809.323,169.3913039
4/3/2017 5:00,4/3/2017 6:00,,282.221,284.716,239.66,806.596,168.8205428
4/3/2017 6:00,4/3/2017 7:00,,281.476,285.856,248.208,815.54,170.692522
4/3/2017 7:00,4/3/2017 8:00,,291.468,282.73,242.903,817.101,171.0192393
4/3/2017 8:00,4/3/2017 9:00,,287.55,281.301,240.936,809.787,169.4884191
4/3/2017 9:00,4/3/2017 10:00,,305.774,294.926,249.908,850.609,178.0324637
4/3/2017 10:00,4/3/2017 11:00,,308.924,296.709,248.206,853.839,178.7085027
4/3/2017 11:00,4/3/2017 12:00,,303.478,295.872,245.084,844.434,176.7400362
4/3/2017 12:00,4/3/2017 13:00,,302.853,293.185,243.401,839.438,175.6943734
4/3/2017 13:00,4/3/2017 14:00,,297.794,292.822,240.04,830.655,173.8560915
