Date_start,Date_end,Duration,Current1_Ah,Current2_Ah,Current3_Ah,Total_Ah,Power_kW
16-03-2018 02:00,16-03-2018 03:00,,240.656,250.894,207.165,698.714,146.2408402
16-03-2018 03:00,16-03-2018 04:00,,242.121,252.979,208.54,703.639,147.2716427
16-03-2018 04:00,16-03-2018 05:00,,242.332,253.082,209.496,704.91,147.537663
16-03-2018 05:00,16-03-2018 06:00,,259.968,260.732,213.359,734.059,153.6385487
16-03-2018 06:00,16-03-2018 07:00,,270.256,287.351,226.876,784.483,164.1922919
16-03-2018 07:00,16-03-2018 08:00,,325.739,360.113,281.404,967.255,202.4464715
16-03-2018 08:00,16-03-2018 09:00,,406.589,464.959,392.512,1264.06,264.567758
16-03-2018 09:00,16-03-2018 10:00,,523.251,549.5,521.927,1594.678,333.7661054
16-03-2018 10:00,16-03-2018 11:00,,609.5,625.526,621.557,1856.582,388.5826126
16-03-2018 11:00,16-03-2018 12:00,,575.044,614.237,579.891,1769.171,370.2874903
16-03-2018 12:00,16-03-2018 13:00,,505.074,546.24,521.447,1572.762,329.1790866
16-03-2018 13:00,16-03-2018 14:00,,539.497,585.705,576.907,1702.109,356.2514137
16-03-2018 14:00,16-03-2018 15:00,,511.482,543.729,544.987,1600.198,334.9214414
16-03-2018 15:00,16-03-2018 16:00,,495.678,523.506,501.571,1520.756,318.2942308
16-03-2018 16:00,16-03-2018 17:00,,479.986,505.5,454.224,1439.71,301.331303
16-03-2018 17:00,16-03-2018 18:00,,448.145,492.175,407.828,1348.148,282.1673764
16-03-2018 18:00,16-03-2018 19:00,,378.755,407.058,329.379,1115.192,233.4096856
16-03-2018 19:00,16-03-2018 20:00,,316.632,347.81,282.062,946.504,198.1032872
16-03-2018 20:00,16-03-2018 21:00,,283.043,274.799,234.661,792.503,165.8708779
16-03-2018 21:00,16-03-2018 22:00,,243.594,235.883,202.516,681.993,142.7411349
16-03-2018 22:00,16-03-2018 23:00,,230.949,227.121,198.646,656.716,137.4506588
16-03-2018 23:00,17-03-2018 00:00,,232.555,224.928,198.899,656.381,137.3805433
17-03-2018 00:00,17-03-2018 01:00,,231.112,226.184,195.073,652.369,136.5408317
17-03-2018 01:00,17-03-2018 02:00,,226.221,223.676,193.526,643.424,134.6686432
17-03-2018 02:00,17-03-2018 03:00,,223.558,221.728,193.341,638.628,133.6648404
17-03-2018 03:00,17-03-2018 04:00,,222.128,221.757,193.319,637.204,133.3667972
17-03-2018 04:00,17-03-2018 05:00,,219.932,220.859,193.297,634.087,132.7144091
17-03-2018 05:00,17-03-2018 06:00,,228.306,227.987,198.071,654.364,136.9583852
17-03-2018 06:00,17-03-2018 07:00,,242.898,230.353,203.364,676.614,141.6153102
17-03-2018 07:00,17-03-2018 08:00,,264.08,231.727,206.131,701.937,146.9154141
17-03-2018 08:00,17-03-2018 09:00,,324.263,325.18,274.426,923.869,193.3657817
17-03-2018 09:00,17-03-2018 10:00,,324.497,348.183,295.261,967.941,202.5900513
17-03-2018 10:00,17-03-2018 11:00,,312.848,338.512,284.947,936.308,195.9692644
17-03-2018 11:00,17-03-2018 12:00,,328.9,333.276,288.473,950.649,198.9708357
17-03-2018 12:00,17-03-2018 13:00,,262.681,270.859,234.323,767.864,160.7139352
17-03-2018 13:00,17-03-2018 14:00,,259.563,265.479,225.186,750.229,157.0229297
17-03-2018 14:00,17-03-2018 15:00,,255.416,265.122,223.391,743.93,155.704549
17-03-2018 15:00,17-03-2018 16:00,,231.834,230.85,204.907,667.591,139.7267963
17-03-2018 16:00,17-03-2018 17:00,,229.743,231.785,204.357,665.885,139.3697305
17-03-2018 17:00,17-03-2018 18:00,,239.041,236.777,206.783,682.601,142.8683893
17-03-2018 18:00,17-03-2018 19:00,,236.242,234.135,205.247,675.624,141.4081032
17-03-2018 19:00,17-03-2018 20:00,,218.857,216.359,194.313,629.529,131.7604197
17-03-2018 20:00,17-03-2018 21:00,,206.932,203.676,185.327,595.935,124.7291955
17-03-2018 21:00,17-03-2018 22:00,,207.957,202.188,184.187,594.332,124.3936876
17-03-2018 22:00,17-03-2018 23:00,,208.135,203.1,183.549,594.784,124.4882912
17-03-2018 23:00,18-03-2018 00:00,,203.989,201.388,182.008,587.384,122.9394712
18-03-2018 00:00,18-03-2018 01:00,,206.144,204.451,182.833,593.428,124.2044804
18-03-2018 01:00,18-03-2018 02:00,,203.041,201.714,181.542,586.297,122.7119621
18-03-2018 02:00,18-03-2018 03:00,,192.856,191.36,172.969,557.186,116.6190298
18-03-2018 03:00,18-03-2018 04:00,,194.023,189.949,171.084,555.057,116.1734301
18-03-2018 04:00,18-03-2018 05:00,,192.815,188.648,172.111,553.573,115.8628289
18-03-2018 05:00,18-03-2018 06:00,,188.462,184.235,167.494,540.191,113.0619763
18-03-2018 06:00,18-03-2018 07:00,,186.75,179.053,165.355,531.158,111.1713694
18-03-2018 07:00,18-03-2018 08:00,,186.111,183.208,166.409,535.727,112.1276611
18-03-2018 08:00,18-03-2018 09:00,,181.179,181.476,167.458,530.113,110.9526509
18-03-2018 09:00,18-03-2018 10:00,,181.274,183.556,168.431,533.26,111.611318
18-03-2018 10:00,18-03-2018 11:00,,177.829,181.935,166.603,526.366,110.1684038
18-03-2018 11:00,18-03-2018 12:00,,185.377,188.136,172.085,545.598,114.1936614
18-03-2018 12:00,18-03-2018 13:00,,187.716,197.868,175.22,560.805,117.3764865
18-03-2018 13:00,18-03-2018 14:00,,195.937,211.68,185.903,593.52,124.223736
18-03-2018 14:00,18-03-2018 15:00,,202.705,217.509,192.81,613.024,128.3059232
18-03-2018 15:00,18-03-2018 16:00,,203.188,218.691,194.425,616.304,128.9924272
18-03-2018 16:00,18-03-2018 17:00,,202.023,216.99,196.994,616.008,128.9304744
18-03-2018 17:00,18-03-2018 18:00,,207.869,220.911,199.577,628.357,131.5151201
18-03-2018 18:00,18-03-2018 19:00,,216.68,222.368,199.951,638.998,133.7422814
18-03-2018 19:00,18-03-2018 20:00,,226.19,222.929,198.497,647.617,135.5462381
18-03-2018 20:00,18-03-2018 21:00,,220.503,211.034,193.939,625.476,130.9121268
18-03-2018 21:00,18-03-2018 22:00,,216.88,207.513,185.185,609.577,127.5844661
18-03-2018 22:00,18-03-2018 23:00,,212.314,206.323,186.587,605.224,126.6733832
18-03-2018 23:00,19-03-2018 00:00,,212.271,208.758,186.258,607.287,127.1051691
19-03-2018 00:00,19-03-2018 01:00,,217.527,210.424,186.708,614.658,128.6479194
19-03-2018 01:00,19-03-2018 02:00,,209.706,208.531,184.415,602.653,126.1352729
19-03-2018 02:00,19-03-2018 03:00,,208.581,207.027,183.407,599.015,125.3738395
19-03-2018 03:00,19-03-2018 04:00,,212.149,210.895,186.087,609.131,127.4911183
19-03-2018 04:00,19-03-2018 05:00,,207.156,205.884,182.226,595.267,124.5893831
19-03-2018 05:00,19-03-2018 06:00,,226.944,217.439,189.947,634.329,132.7650597
19-03-2018 06:00,19-03-2018 07:00,,259.866,242.101,210.488,712.454,149.1166222
19-03-2018 07:00,19-03-2018 08:00,,293.673,306.27,266.955,866.898,181.4417514
19-03-2018 08:00,19-03-2018 09:00,,414.432,447.751,397.52,1259.704,263.6560472
19-03-2018 09:00,19-03-2018 10:00,,513.595,547.167,496.132,1556.893,325.8577049
19-03-2018 10:00,19-03-2018 11:00,,596.871,615.027,588.543,1800.442,376.8325106
19-03-2018 11:00,19-03-2018 12:00,,598.053,618.63,604.228,1820.911,381.1166723
19-03-2018 12:00,19-03-2018 13:00,,526.247,560.705,564.247,1651.199,345.5959507
19-03-2018 13:00,19-03-2018 14:00,,505.743,555.595,551.39,1612.728,337.5439704
19-03-2018 14:00,19-03-2018 15:00,,618.324,656.825,635.068,1910.217,399.8084181
19-03-2018 15:00,19-03-2018 16:00,,601.541,660.19,635.699,1897.429,397.1318897
19-03-2018 16:00,19-03-2018 17:00,,546.271,565.255,570.501,1682.027,352.0482511
19-03-2018 17:00,19-03-2018 18:00,,456.232,461.305,445.909,1363.445,285.3690385
19-03-2018 18:00,19-03-2018 19:00,,381.656,395.587,362.218,1139.461,238.4891873
19-03-2018 19:00,19-03-2018 20:00,,328.93,338.497,314.603,982.03,205.538879
19-03-2018 20:00,19-03-2018 21:00,,276.739,266.334,239.851,782.924,163.8659932
19-03-2018 21:00,19-03-2018 22:00,,243.52,239.347,205.594,688.461,144.0948873
19-03-2018 22:00,19-03-2018 23:00,,232.303,226.784,200.079,659.166,137.9634438
19-03-2018 23:00,20-03-2018 00:00,,217.804,226.28,194.642,638.726,133.6853518
20-03-2018 00:00,20-03-2018 01:00,,215.161,224.89,193.543,633.594,132.6112242
20-03-2018 01:00,20-03-2018 02:00,,213.925,222.565,188.696,625.186,130.8514298
20-03-2018 02:00,20-03-2018 03:00,,211.132,223.458,191.977,626.567,131.1404731
20-03-2018 03:00,20-03-2018 04:00,,219.133,228.069,193.471,640.673,134.0928589
20-03-2018 04:00,20-03-2018 05:00,,222.967,230.452,191.721,645.14,135.027802
20-03-2018 05:00,20-03-2018 06:00,,229.788,235.306,193.82,658.915,137.9109095
20-03-2018 06:00,20-03-2018 07:00,,252.02,267.35,206.608,725.978,151.9471954
20-03-2018 07:00,20-03-2018 08:00,,277.847,322.523,253.514,853.883,178.7177119
20-03-2018 08:00,20-03-2018 09:00,,373.875,470.984,371.252,1216.111,254.5320323
20-03-2018 09:00,20-03-2018 10:00,,484.508,554.157,478.994,1517.659,317.6460287
20-03-2018 10:00,20-03-2018 11:00,,513.608,561.419,544.409,1619.436,338.9479548
20-03-2018 11:00,20-03-2018 12:00,,562.341,583.464,568.89,1714.695,358.8856635
20-03-2018 12:00,20-03-2018 13:00,,516.828,531.88,494.053,1542.76,322.899668
20-03-2018 13:00,20-03-2018 14:00,,504.885,533.484,493.673,1532.042,320.6563906
20-03-2018 14:00,20-03-2018 15:00,,558.904,548.055,510.941,1617.9,338.62647
20-03-2018 15:00,20-03-2018 16:00,,537.498,556.12,531.909,1625.527,340.2228011
20-03-2018 16:00,20-03-2018 17:00,,499.239,518.644,488.345,1506.228,315.2535204
20-03-2018 17:00,20-03-2018 18:00,,454.917,475.449,437.238,1367.604,286.2395172
20-03-2018 18:00,20-03-2018 19:00,,380.46,409.72,365.377,1155.557,241.8580801
20-03-2018 19:00,20-03-2018 20:00,,337.534,366.779,307.31,1011.623,211.7326939
20-03-2018 20:00,20-03-2018 21:00,,269.138,298.614,247.83,815.582,170.7013126
20-03-2018 21:00,20-03-2018 22:00,,243.905,255.781,218.911,718.597,150.4023521
20-03-2018 22:00,20-03-2018 23:00,,246.287,251.6,219.606,717.493,150.1712849
20-03-2018 23:00,21-03-2018 00:00,,246.04,254.689,221.354,722.083,151.1319719
21-03-2018 00:00,21-03-2018 01:00,,243.088,245.19,215.758,704.037,147.3549441
21-03-2018 01:00,21-03-2018 02:00,,215.04,220.317,194.186,629.543,131.7633499
21-03-2018 02:00,21-03-2018 03:00,,214.127,218.819,191.367,624.312,130.6685016
21-03-2018 03:00,21-03-2018 04:00,,214.058,218.086,191.771,623.916,130.5856188
21-03-2018 04:00,21-03-2018 05:00,,214.746,217.81,193.018,625.573,130.9324289
21-03-2018 05:00,21-03-2018 06:00,,225.257,220.772,193.444,639.473,133.8416989
21-03-2018 06:00,21-03-2018 07:00,,259.792,256.469,219.19,735.451,153.9298943
21-03-2018 07:00,21-03-2018 08:00,,349.983,393.801,328.685,1072.468,224.4675524
21-03-2018 08:00,21-03-2018 09:00,,437.227,484.069,429.179,1350.475,282.6544175
21-03-2018 09:00,21-03-2018 10:00,,456.84,514.801,483.163,1454.804,304.4904772
21-03-2018 10:00,21-03-2018 11:00,,476.977,545.93,528.454,1551.361,324.6998573
21-03-2018 11:00,21-03-2018 12:00,,509.002,565.023,539.655,1613.68,337.743224
21-03-2018 12:00,21-03-2018 13:00,,563.461,598.837,588.266,1750.564,366.3930452
21-03-2018 13:00,21-03-2018 14:00,,550.678,579.669,567.504,1697.851,355.3602143
21-03-2018 14:00,21-03-2018 15:00,,520.96,541.104,522.958,1585.022,331.7451046
21-03-2018 15:00,21-03-2018 16:00,,513.192,533.943,511.657,1558.792,326.2551656
21-03-2018 16:00,21-03-2018 17:00,,486.513,542.841,488.525,1517.879,317.6920747
21-03-2018 17:00,21-03-2018 18:00,,429.347,479.437,452.915,1361.699,285.0036007
21-03-2018 18:00,21-03-2018 19:00,,370.711,435.727,365.47,1171.908,245.2803444
21-03-2018 19:00,21-03-2018 20:00,,315.964,403.964,302.115,1022.044,213.9138092
21-03-2018 20:00,21-03-2018 21:00,,259.745,298.861,230.796,789.402,165.2218386
21-03-2018 21:00,21-03-2018 22:00,,236.631,264.843,210.129,711.603,148.9385079
21-03-2018 22:00,21-03-2018 23:00,,232.795,248.893,198.27,679.958,142.3152094
21-03-2018 23:00,22-03-2018 00:00,,222.807,233.832,194.968,651.607,136.3813451
22-03-2018 00:00,22-03-2018 01:00,,225.794,234.534,196.147,656.475,137.4002175
22-03-2018 01:00,22-03-2018 02:00,,227.975,237.033,201.779,666.787,139.5585191
22-03-2018 02:00,22-03-2018 03:00,,223.937,231.353,197.387,652.677,136.6052961
22-03-2018 03:00,22-03-2018 04:00,,220.201,225.799,192.38,638.38,133.612934
22-03-2018 04:00,22-03-2018 05:00,,218.131,226.142,193.196,637.469,133.4222617
22-03-2018 05:00,22-03-2018 06:00,,230.409,227.872,194.551,652.832,136.6377376
22-03-2018 06:00,22-03-2018 07:00,,247.286,247.589,208.013,702.887,147.1142491
22-03-2018 07:00,22-03-2018 08:00,,343.349,379.132,311.526,1034.008,216.4178744
22-03-2018 08:00,22-03-2018 09:00,,454.869,517.719,471.665,1444.254,302.2823622
22-03-2018 09:00,22-03-2018 10:00,,463.293,532.432,490.878,1486.603,311.1460079
22-03-2018 10:00,22-03-2018 11:00,,497.388,566.042,535.659,1599.089,334.6893277
22-03-2018 11:00,22-03-2018 12:00,,522.625,575.703,531.853,1630.18,341.196674
22-03-2018 12:00,22-03-2018 13:00,,546.344,615.129,549.012,1710.485,358.0045105
22-03-2018 13:00,22-03-2018 14:00,,518.687,595.253,526.657,1640.597,343.3769521
22-03-2018 14:00,22-03-2018 15:00,,474.824,554.52,486.527,1515.871,317.2718003
22-03-2018 15:00,22-03-2018 16:00,,491.866,561.305,477.948,1531.119,320.4632067
22-03-2018 16:00,22-03-2018 17:00,,489.176,556.003,472.308,1517.487,317.6100291
22-03-2018 17:00,22-03-2018 18:00,,450.782,493.881,420.735,1365.398,285.7778014
22-03-2018 18:00,22-03-2018 19:00,,379.583,425.329,371.484,1176.396,246.2196828
22-03-2018 19:00,22-03-2018 20:00,,339.099,367.648,315.883,1022.63,214.036459
22-03-2018 20:00,22-03-2018 21:00,,277.077,282.092,238.921,798.09,167.040237
22-03-2018 21:00,22-03-2018 22:00,,250.578,259.58,204.399,714.556,149.5565708
22-03-2018 22:00,22-03-2018 23:00,,246.286,248.245,195.804,690.336,144.4873248
22-03-2018 23:00,23-03-2018 00:00,,234.146,236.724,194.926,665.796,139.3511028
23-03-2018 00:00,23-03-2018 01:00,,232.744,232.456,192.795,657.995,137.7183535
23-03-2018 01:00,23-03-2018 02:00,,231.835,232.044,191.421,655.299,137.1540807
23-03-2018 02:00,23-03-2018 03:00,,230.004,228.113,190.071,648.188,135.6657484
23-03-2018 03:00,23-03-2018 04:00,,228.631,232.551,189.516,650.698,136.1910914
23-03-2018 04:00,23-03-2018 05:00,,229.082,230.548,193.615,653.245,136.7241785
23-03-2018 05:00,23-03-2018 06:00,,238.433,235.27,194.695,668.397,139.8954921
23-03-2018 06:00,23-03-2018 07:00,,258.713,263.825,213.499,736.037,154.0525441
23-03-2018 07:00,23-03-2018 08:00,,287.464,310.118,248.092,845.674,176.9995682
23-03-2018 08:00,23-03-2018 09:00,,385.814,446.616,384.515,1216.946,254.7067978
23-03-2018 09:00,23-03-2018 10:00,,477.184,544.742,466.761,1488.687,311.5821891
23-03-2018 10:00,23-03-2018 11:00,,543.953,591.233,548.937,1684.123,352.4869439
23-03-2018 11:00,23-03-2018 12:00,,528.973,577.432,540.138,1646.543,344.6214499
23-03-2018 12:00,23-03-2018 13:00,,486.472,548.497,503.98,1538.95,322.102235
23-03-2018 13:00,23-03-2018 14:00,,461.839,513.767,492.595,1468.2,307.29426
23-03-2018 14:00,23-03-2018 15:00,,493.758,558.731,515.677,1568.165,328.2169345
23-03-2018 15:00,23-03-2018 16:00,,473.28,534.609,483.813,1491.702,312.2132286
23-03-2018 16:00,23-03-2018 17:00,,460.209,519.054,455.891,1435.153,300.3775229
23-03-2018 17:00,23-03-2018 18:00,,413.177,477.813,415.222,1306.212,273.3901716
23-03-2018 18:00,23-03-2018 19:00,,360.923,435.297,361.525,1157.745,242.3160285
23-03-2018 19:00,23-03-2018 20:00,,313.975,389.744,320.918,1024.636,214.4563148
23-03-2018 20:00,23-03-2018 21:00,,260.089,279.228,223.637,762.954,159.6862722
23-03-2018 21:00,23-03-2018 22:00,,235.988,243.3,191.289,670.577,140.3517661
23-03-2018 22:00,23-03-2018 23:00,,229.798,240.281,190.026,660.105,138.1599765
23-03-2018 23:00,24-03-2018 00:00,,220.288,226.119,186.921,633.329,132.5557597
24-03-2018 00:00,24-03-2018 01:00,,217.338,222.692,183.276,623.306,130.4579458
24-03-2018 01:00,24-03-2018 02:00,,213.844,215.943,180.352,610.139,127.7020927
24-03-2018 02:00,24-03-2018 03:00,,211.901,215.606,181.324,608.83,127.428119
24-03-2018 03:00,24-03-2018 04:00,,211.212,219.588,182.811,613.612,128.4289916
24-03-2018 04:00,24-03-2018 05:00,,212.055,220.042,181.142,613.239,128.3509227
24-03-2018 05:00,24-03-2018 06:00,,217.764,220.772,179.578,618.114,129.3712602
24-03-2018 06:00,24-03-2018 07:00,,255.121,285.241,202.045,742.407,155.3857851
24-03-2018 07:00,24-03-2018 08:00,,271.639,300.937,231.4,803.976,168.2721768
24-03-2018 08:00,24-03-2018 09:00,,249.114,292.003,224.482,765.6,160.24008
24-03-2018 09:00,24-03-2018 10:00,,244.401,279.866,229.062,753.329,157.6717597
24-03-2018 10:00,24-03-2018 11:00,,217.702,239.157,199.708,656.567,137.4194731
24-03-2018 11:00,24-03-2018 12:00,,211.522,228.65,192.005,632.177,132.3146461
24-03-2018 12:00,24-03-2018 13:00,,206.271,217.338,181.901,605.509,126.7330337
24-03-2018 13:00,24-03-2018 14:00,,205.069,221.817,181.286,608.173,127.2906089
24-03-2018 14:00,24-03-2018 15:00,,206.431,218.375,182.211,607.016,127.0484488
24-03-2018 15:00,24-03-2018 16:00,,193.429,207.57,172.366,573.366,120.0055038
24-03-2018 16:00,24-03-2018 17:00,,192.738,207.973,177.033,577.745,120.9220285
24-03-2018 17:00,24-03-2018 18:00,,197.064,211.163,176.691,584.917,122.4231281
24-03-2018 18:00,24-03-2018 19:00,,200.556,209.52,173.412,583.488,122.1240384
24-03-2018 19:00,24-03-2018 20:00,,202.916,211.425,173.138,587.478,122.9591454
24-03-2018 20:00,24-03-2018 21:00,,201.817,201.149,169.394,572.36,119.794948
24-03-2018 21:00,24-03-2018 22:00,,206.422,200.685,170.309,577.416,120.8531688
24-03-2018 22:00,24-03-2018 23:00,,203.981,201.605,171.799,577.385,120.8466805
24-03-2018 23:00,25-03-2018 00:00,,213.238,209.742,174.535,597.516,125.0600988
25-03-2018 00:00,25-03-2018 02:00,,204.658,205.026,173.39,583.074,122.0373882
25-03-2018 02:00,25-03-2018 03:00,,205.341,202.883,171.173,579.397,121.2677921
25-03-2018 03:00,25-03-2018 04:00,,206.96,205.783,170.058,582.8,121.98004
25-03-2018 04:00,25-03-2018 05:00,,200.583,199.376,168.152,568.111,118.9056323
25-03-2018 05:00,25-03-2018 06:00,,201.772,201.568,168.192,571.533,119.6218569
25-03-2018 06:00,25-03-2018 07:00,,200.857,200.613,166.304,567.774,118.8350982
25-03-2018 07:00,25-03-2018 08:00,,194.749,201.686,166.88,563.315,117.9018295
25-03-2018 08:00,25-03-2018 09:00,,190.944,203.404,167.943,562.291,117.6875063
25-03-2018 09:00,25-03-2018 10:00,,183.608,197.351,162.953,543.911,113.8405723
25-03-2018 10:00,25-03-2018 11:00,,183.263,194.743,161.884,539.889,112.9987677
25-03-2018 11:00,25-03-2018 12:00,,183.464,196.478,164.615,544.557,113.9757801
25-03-2018 12:00,25-03-2018 13:00,,179.463,192.962,160.649,533.073,111.5721789
25-03-2018 13:00,25-03-2018 14:00,,183.301,194.95,163.988,542.239,113.4906227
25-03-2018 14:00,25-03-2018 15:00,,187.047,204.809,169.643,561.499,117.5217407
25-03-2018 15:00,25-03-2018 16:00,,186.752,203.545,169.663,559.96,117.199628
25-03-2018 16:00,25-03-2018 17:00,,184.34,202.393,169.351,556.084,116.3883812
25-03-2018 17:00,25-03-2018 18:00,,186.511,202.996,166.182,555.689,116.3057077
25-03-2018 18:00,25-03-2018 19:00,,198.686,207.622,168.291,574.599,120.2635707
25-03-2018 19:00,25-03-2018 20:00,,196.514,204.23,169.518,570.262,119.3558366
25-03-2018 20:00,25-03-2018 21:00,,195.972,196.362,162.34,554.674,116.0932682
25-03-2018 21:00,25-03-2018 22:00,,195.033,193.664,165.999,554.696,116.0978728
25-03-2018 22:00,25-03-2018 23:00,,191.409,189.704,162.766,543.879,113.8338747
25-03-2018 23:00,26-03-2018 00:00,,192.949,185.126,159.51,537.586,112.5167498
26-03-2018 00:00,26-03-2018 01:00,,187.978,185.902,160.756,534.636,111.8993148
26-03-2018 01:00,26-03-2018 02:00,,188.65,184.564,156.749,529.963,110.9212559
26-03-2018 02:00,26-03-2018 03:00,,184.67,180.75,153.035,518.454,108.5124222
26-03-2018 03:00,26-03-2018 04:00,,191.791,182.546,153.13,527.468,110.3990524
26-03-2018 04:00,26-03-2018 05:00,,199.146,182.289,153.787,535.222,112.0219646
26-03-2018 05:00,26-03-2018 06:00,,200.434,187.019,154.287,541.74,113.386182
26-03-2018 06:00,26-03-2018 07:00,,212.982,215.486,165.458,593.926,124.3087118
26-03-2018 07:00,26-03-2018 08:00,,244.136,264.146,219.473,727.755,152.3191215
26-03-2018 08:00,26-03-2018 09:00,,329.357,363.312,315.337,1008.007,210.9758651
26-03-2018 09:00,26-03-2018 10:00,,423.519,462.435,397.928,1283.882,268.7165026
26-03-2018 10:00,26-03-2018 11:00,,425.935,482.105,425.709,1333.749,279.1536657
26-03-2018 11:00,26-03-2018 12:00,,463.567,517.64,467.077,1448.283,303.1256319
26-03-2018 12:00,26-03-2018 13:00,,428.034,472.66,417.751,1318.445,275.9505385
26-03-2018 13:00,26-03-2018 14:00,,408.172,454.507,410.117,1272.796,266.3962028
26-03-2018 14:00,26-03-2018 15:00,,420.499,444.458,417.095,1282.051,268.3332743
26-03-2018 15:00,26-03-2018 16:00,,404.947,444.429,430.665,1280.041,267.9125813
26-03-2018 16:00,26-03-2018 17:00,,398.813,440.737,398.951,1238.501,259.2182593
26-03-2018 17:00,26-03-2018 18:00,,346.323,387.86,347.955,1082.138,226.4914834
26-03-2018 18:00,26-03-2018 19:00,,293.322,316.318,293.16,902.8,188.95604
26-03-2018 19:00,26-03-2018 20:00,,244.376,264.818,233.307,742.501,155.4054593
26-03-2018 20:00,26-03-2018 21:00,,214.138,215.879,187.387,617.404,129.2226572
26-03-2018 21:00,26-03-2018 22:00,,203.743,199.644,177.967,581.353,121.6771829
26-03-2018 22:00,26-03-2018 23:00,,216.255,212.412,188.665,617.333,129.2077969
26-03-2018 23:00,27-03-2018 00:00,,220.161,215.291,191.579,627.031,131.2375883
27-03-2018 00:00,27-03-2018 01:00,,217.83,208.188,187.019,613.037,128.3086441
27-03-2018 01:00,27-03-2018 02:00,,214.948,205.892,184.624,605.463,126.7234059
27-03-2018 02:00,27-03-2018 03:00,,216.82,206.93,185.642,609.392,127.5457456
27-03-2018 03:00,27-03-2018 04:00,,213.379,204.09,184.003,601.471,125.8878803
27-03-2018 04:00,27-03-2018 05:00,,212.176,204.273,180.009,596.458,124.8386594
27-03-2018 05:00,27-03-2018 06:00,,222.229,209.561,184.134,615.923,128.9126839
27-03-2018 06:00,27-03-2018 07:00,,248.746,241.189,199.413,689.348,144.2805364
27-03-2018 07:00,27-03-2018 08:00,,281.261,301.931,239.981,823.173,172.2901089
27-03-2018 08:00,27-03-2018 09:00,,335.63,354.947,304.416,994.993,208.2520349
27-03-2018 09:00,27-03-2018 10:00,,395.888,412.75,363.254,1171.892,245.2769956
27-03-2018 10:00,27-03-2018 11:00,,424.115,443.863,428.685,1296.663,271.3915659
27-03-2018 11:00,27-03-2018 12:00,,437.366,443.909,425.24,1306.515,273.4535895
27-03-2018 12:00,27-03-2018 13:00,,436.825,431.399,427.024,1295.248,271.0954064
27-03-2018 13:00,27-03-2018 14:00,,405.894,409.376,404.166,1219.436,255.2279548
27-03-2018 14:00,27-03-2018 15:00,,430.385,429,423.041,1282.425,268.4115525
27-03-2018 15:00,27-03-2018 16:00,,427.797,429.161,407.757,1264.715,264.7048495
27-03-2018 16:00,27-03-2018 17:00,,405.026,417.161,370.459,1192.646,249.6208078
27-03-2018 17:00,27-03-2018 18:00,,354.35,373.457,329.557,1057.364,221.3062852
27-03-2018 18:00,27-03-2018 19:00,,309.464,341.186,276.727,927.377,194.1000061
27-03-2018 19:00,27-03-2018 20:00,,269.312,308.924,245.072,823.308,172.3183644
27-03-2018 20:00,27-03-2018 21:00,,247.254,250.14,205.483,702.877,147.1121561
27-03-2018 21:00,27-03-2018 22:00,,225.302,216.392,182.195,623.89,130.580177
27-03-2018 22:00,27-03-2018 23:00,,215.027,207.909,176.877,599.814,125.5410702
27-03-2018 23:00,28-03-2018 00:00,,210.783,211.49,181.636,603.91,126.398363
28-03-2018 00:00,28-03-2018 01:00,,209.196,207.217,176.44,592.853,124.0841329
28-03-2018 01:00,28-03-2018 02:00,,206.87,205.311,174.72,586.9,122.83817
28-03-2018 02:00,28-03-2018 03:00,,200.028,200.098,168.795,568.921,119.0751653
28-03-2018 03:00,28-03-2018 04:00,,204.257,203.747,172.549,580.552,121.5095336
28-03-2018 04:00,28-03-2018 05:00,,198.239,200.47,170.626,569.335,119.1618155
28-03-2018 05:00,28-03-2018 06:00,,213.084,205.573,171.526,590.183,123.5253019
28-03-2018 06:00,28-03-2018 07:00,,241.206,241.612,186.457,669.275,140.0792575
28-03-2018 07:00,28-03-2018 08:00,,276.06,311.593,246.056,833.709,174.4952937
28-03-2018 08:00,28-03-2018 09:00,,326.569,366.291,291.737,984.596,206.0759428
28-03-2018 09:00,28-03-2018 10:00,,389.998,450.48,375.425,1215.904,254.4887072
28-03-2018 10:00,28-03-2018 11:00,,415.124,462.531,414.386,1292.041,270.4241813
28-03-2018 11:00,28-03-2018 12:00,,427.398,463.055,414.336,1304.79,273.092547
28-03-2018 12:00,28-03-2018 13:00,,406.085,442.434,388.584,1237.104,258.9258672
28-03-2018 13:00,28-03-2018 14:00,,384.691,409.537,376.14,1170.367,244.9578131
28-03-2018 14:00,28-03-2018 15:00,,402.003,435.589,388.988,1226.58,256.723194
28-03-2018 15:00,28-03-2018 16:00,,417.451,444.458,394.941,1256.851,263.0589143
28-03-2018 16:00,28-03-2018 17:00,,421.743,450.425,393.693,1265.861,264.9447073
28-03-2018 17:00,28-03-2018 18:00,,377.841,391.268,360.989,1130.098,236.5295114
28-03-2018 18:00,28-03-2018 19:00,,318.474,336.253,301.621,956.347,200.1634271
28-03-2018 19:00,28-03-2018 20:00,,285.124,303.435,258.857,847.417,177.3643781
28-03-2018 20:00,28-03-2018 21:00,,244.516,236.821,208.149,689.486,144.3094198
28-03-2018 21:00,28-03-2018 22:00,,232.403,236.333,207.349,676.086,141.5047998
28-03-2018 22:00,28-03-2018 23:00,,230.702,232.743,206.383,669.827,140.1947911
